row_index,d_confirm_time,timeframe,pattern_type,outcome,result_r,reached_tp1,reached_tp2,tp2_score,target,test_start,test_end,atr_percent,d_extreme_time,entry_time,tp1_r,tp2_r,mss_any_wick_160,mss_any_close_160,mss_before_entry_wick_160,mss_before_entry_close_160,mss_bars_wick_160,mss_bars_close_160,mss_break_pct_160
9090,2026-03-13 01:30:00,30m,bearish,sl_before_tp1,-1.0813997424484711,0,0,0.3121459935919897,reached_tp2,2026-01-01,2026-04-01,0.596648287137872,2026-03-13 00:30:00,2026-03-13 08:30:00,3.2426291516761108,2.0,0,0,0,0,999,999,0.0
9091,2026-03-13 01:30:00,30m,bearish,sl_before_tp1,-1.0813997424484711,0,0,0.3328413460348542,reached_tp2,2026-01-01,2026-04-01,0.596648287137872,2026-03-13 00:30:00,2026-03-13 08:30:00,3.3503323223832093,2.0,0,0,0,0,999,999,0.0
9092,2026-03-13 03:45:00,15m,bullish,no_fill,0.0,0,0,0.0481650019395598,reached_tp2,2026-01-01,2026-04-01,0.4032715721566044,2026-03-13 03:30:00,,0.0,0.0,1,1,0,0,4,4,0.28346540669567744
9093,2026-03-13 08:45:00,15m,bearish,sl_before_tp1,-1.1476633534914624,0,0,0.4427372434036959,reached_tp2,2026-01-01,2026-04-01,0.3316916403000798,2026-03-13 08:30:00,2026-03-13 09:45:00,7.791448138111776,2.0,1,1,0,0,93,94,0.013455347168989096
9094,2026-03-13 08:45:00,15m,bearish,sl_before_tp1,-1.1476633534914624,0,0,0.3419498477808337,reached_tp2,2026-01-01,2026-04-01,0.3316916403000798,2026-03-13 08:30:00,2026-03-13 09:45:00,2.805789093566409,2.0,1,1,0,0,93,94,0.013455347168989096
9095,2026-03-13 09:00:00,30m,bearish,sl_before_tp1,-1.1061809021798117,0,0,0.3579199991680715,reached_tp2,2026-01-01,2026-04-01,0.4643053680021562,2026-03-13 08:30:00,2026-03-13 09:30:00,4.104567626717965,2.0,1,1,0,0,93,94,0.013455347168989096
9096,2026-03-13 11:45:00,15m,bearish,sl_before_tp1,-1.1356018245060149,0,0,0.2953297935973376,reached_tp2,2026-01-01,2026-04-01,0.3522950282122979,2026-03-13 10:45:00,2026-03-13 12:00:00,2.6315191062446157,2.0,1,1,1,1,5,14,0.01703624703943671
9097,2026-03-13 14:45:00,15m,bearish,no_fill,0.0,0,0,0.0423772326783367,reached_tp2,2026-01-01,2026-04-01,0.5833964165569867,2026-03-13 14:30:00,,0.0,0.0,1,1,0,0,2,2,0.49660012561784467
9098,2026-03-13 14:45:00,15m,bearish,no_fill,0.0,0,0,0.0426260751348885,reached_tp2,2026-01-01,2026-04-01,0.5833964165569867,2026-03-13 14:30:00,,0.0,0.0,1,1,0,0,2,2,0.49660012561784467
9099,2026-03-13 15:00:00,30m,bearish,no_fill,0.0,0,0,0.045076770924717,reached_tp2,2026-01-01,2026-04-01,0.7705879766110115,2026-03-13 14:30:00,,0.0,0.0,1,1,0,0,2,2,0.49660012561784467
9100,2026-03-13 15:00:00,30m,bearish,no_fill,0.0,0,0,0.044599257365312,reached_tp2,2026-01-01,2026-04-01,0.7705879766110115,2026-03-13 14:30:00,,0.0,0.0,1,1,0,0,2,2,0.49660012561784467
9101,2026-03-13 15:00:00,1h,bearish,no_fill,0.0,0,0,0.0325345359570658,reached_tp2,2026-01-01,2026-04-01,0.9293175487465166,2026-03-13 14:00:00,,0.0,0.0,1,1,0,0,9,10,0.03961109605826732
9102,2026-03-13 20:00:00,15m,bullish,sl_before_tp1,-1.0701226596263895,0,0,0.155009880585141,reached_tp2,2026-01-01,2026-04-01,0.4679972195011508,2026-03-13 18:15:00,2026-03-13 22:00:00,1.0037331283991455,1.2066652636557178,1,1,1,1,3,4,0.0502497045373559
9103,2026-03-14 12:30:00,15m,bearish,sl_before_tp1,-1.2741372237571142,0,0,0.3316095375868835,reached_tp2,2026-01-01,2026-04-01,0.1734888271293337,2026-03-14 12:00:00,2026-03-14 12:45:00,2.331592372832436,2.0,1,1,1,0,7,32,0.03116588751947868
9104,2026-03-14 14:30:00,30m,bearish,sl_before_tp1,-1.1775520702581486,0,0,0.2931183625900248,reached_tp2,2026-01-01,2026-04-01,0.2726393390983553,2026-03-14 14:00:00,2026-03-14 20:30:00,1.7462796349413547,2.0,1,1,1,1,1,1,0.002544169611311534
9105,2026-03-14 21:00:00,15m,bearish,sl_before_tp1,-1.4252780101662377,0,0,0.3200278020106569,reached_tp2,2026-01-01,2026-04-01,0.1184084480604804,2026-03-14 20:30:00,2026-03-14 21:45:00,2.347854298480944,2.0,0,0,0,0,999,999,0.0
9106,2026-03-14 23:15:00,15m,bearish,sl_before_tp1,-1.315861758603442,0,0,0.3369866844672816,reached_tp2,2026-01-01,2026-04-01,0.163187861133257,2026-03-14 23:00:00,2026-03-14 23:30:00,2.822245956490049,2.0,0,0,0,0,999,999,0.0
9107,2026-03-14 23:15:00,15m,bearish,sl_before_tp1,-1.315861758603442,0,0,0.3361789889522643,reached_tp2,2026-01-01,2026-04-01,0.163187861133257,2026-03-14 23:00:00,2026-03-14 23:30:00,3.1473666336043253,2.0,0,0,0,0,999,999,0.0
9108,2026-03-15 00:00:00,30m,bearish,sl_before_tp1,-1.2325654424249568,0,0,0.3324416870476848,reached_tp2,2026-01-01,2026-04-01,0.2190909941101757,2026-03-14 23:30:00,2026-03-15 02:00:00,3.684889225687445,2.0,0,0,0,0,999,999,0.0
9109,2026-03-15 00:00:00,30m,bearish,sl_before_tp1,-1.2325654424249568,0,0,0.3185662966864604,reached_tp2,2026-01-01,2026-04-01,0.2190909941101757,2026-03-14 23:30:00,2026-03-15 02:00:00,2.771958107451783,2.0,0,0,0,0,999,999,0.0
9110,2026-03-15 01:00:00,1h,bearish,sl_before_tp1,-1.1466645665835635,0,0,0.3122872756761125,reached_tp2,2026-01-01,2026-04-01,0.3320847566543773,2026-03-14 23:00:00,2026-03-15 02:00:00,2.135761207926197,2.0,0,0,0,0,999,999,0.0
9111,2026-03-15 03:15:00,15m,bearish,sl_before_tp1,-1.181211935503694,0,0,0.296120804967611,reached_tp2,2026-01-01,2026-04-01,0.25714201553252,2026-03-15 02:45:00,2026-03-15 04:00:00,2.5686452040355974,2.0,0,0,0,0,999,999,0.0
9112,2026-03-15 03:30:00,30m,bearish,sl_before_tp1,-1.1593372775737498,0,0,0.3117468772927242,reached_tp2,2026-01-01,2026-04-01,0.320901131321969,2026-03-15 02:30:00,2026-03-15 04:00:00,2.2937872926530574,2.0,0,0,0,0,999,999,0.0
9113,2026-03-15 09:30:00,15m,bearish,tp2,2.2521066055032395,1,1,0.3319687415894741,reached_tp2,2026-01-01,2026-04-01,0.1874559397368167,2026-03-15 09:15:00,2026-03-15 10:15:00,2.852597068085411,2.0,1,1,0,0,41,46,0.012022003061425196
9114,2026-03-15 09:30:00,15m,bearish,tp2,2.790991644052456,1,1,0.3368990027038692,reached_tp2,2026-01-01,2026-04-01,0.1874559397368167,2026-03-15 09:15:00,2026-03-15 10:15:00,3.9301516342706058,2.0,1,1,0,0,41,46,0.012022003061425196
9115,2026-03-15 11:00:00,30m,bearish,sl_before_tp1,-1.1473362201754396,0,0,0.2894597490155638,reached_tp2,2026-01-01,2026-04-01,0.2625376922636838,2026-03-15 09:00:00,2026-03-15 11:30:00,2.123671052631559,2.0,1,1,0,0,49,49,0.12272995072608983
9116,2026-03-15 12:30:00,30m,bearish,tp1_then_be,0.6219170315086363,1,0,0.281496680729785,reached_tp2,2026-01-01,2026-04-01,0.2538660688839247,2026-03-15 10:00:00,2026-03-15 17:30:00,1.5145479442814005,2.0,1,1,1,1,14,19,0.0011164717260553944
9117,2026-03-15 13:00:00,1h,bearish,sl_before_tp1,-1.1173559176638654,0,0,0.2434511080110918,reached_tp2,2026-01-01,2026-04-01,0.4196978566628422,2026-03-15 09:00:00,2026-03-15 17:00:00,2.2401099266313804,2.0,1,1,1,1,49,49,0.12272995072608983
9118,2026-03-15 13:00:00,1h,bearish,sl_before_tp1,-1.1173559176638654,0,0,0.2735556522156525,reached_tp2,2026-01-01,2026-04-01,0.4196978566628422,2026-03-15 09:00:00,2026-03-15 17:00:00,1.2861426752830285,2.0,1,1,1,1,49,49,0.12272995072608983
9119,2026-03-15 13:15:00,15m,bullish,tp2,1.6314753333609782,1,1,0.3294470879989864,reached_tp2,2026-01-01,2026-04-01,0.2186995728523985,2026-03-15 13:00:00,2026-03-15 13:30:00,1.5789983325934092,2.0,1,1,0,0,58,58,0.3786595035167217
9120,2026-03-15 18:00:00,15m,bearish,sl_before_tp1,-1.2091901971825203,0,0,0.3522266042723776,reached_tp2,2026-01-01,2026-04-01,0.2346317592639065,2026-03-15 17:45:00,2026-03-15 20:30:00,2.8113525489688,2.0,1,1,1,1,12,12,0.04201062868905833
9121,2026-03-15 22:15:00,15m,bearish,sl_before_tp1,-1.1450623752184026,0,0,0.3117526988006016,reached_tp2,2026-01-01,2026-04-01,0.3189320158784481,2026-03-15 22:00:00,2026-03-15 22:30:00,1.5517866029279437,2.0,1,0,1,0,3,999,0.06036971921806981
9122,2026-03-15 22:15:00,15m,bearish,sl_before_tp1,-1.1450623752184026,0,0,0.3089682423886124,reached_tp2,2026-01-01,2026-04-01,0.3189320158784481,2026-03-15 22:00:00,2026-03-15 22:30:00,1.3285897101881896,2.0,1,0,1,0,3,999,0.06036971921806981
9123,2026-03-15 23:15:00,15m,bearish,sl_before_tp1,-1.1069916354217062,0,0,0.3486045741622545,reached_tp2,2026-01-01,2026-04-01,0.5115955882816885,2026-03-15 23:00:00,2026-03-16 00:00:00,2.9569993559056087,2.0,0,0,0,0,999,999,0.0
9124,2026-03-16 03:45:00,15m,bearish,sl_before_tp1,-1.103019107328107,0,0,0.3470138496962594,reached_tp2,2026-01-01,2026-04-01,0.4688442459980191,2026-03-16 03:30:00,2026-03-16 04:15:00,3.757095237309177,2.0,0,0,0,0,999,999,0.0
9125,2026-03-16 03:45:00,15m,bearish,sl_before_tp1,-1.103019107328107,0,0,0.3666958676034682,reached_tp2,2026-01-01,2026-04-01,0.4688442459980191,2026-03-16 03:30:00,2026-03-16 04:15:00,3.856938406933604,2.0,0,0,0,0,999,999,0.0
9126,2026-03-16 06:00:00,30m,bearish,sl_before_tp1,-1.0582319717706088,0,0,0.2997551351644488,reached_tp2,2026-01-01,2026-04-01,0.7297854887057851,2026-03-16 04:30:00,2026-03-16 13:30:00,2.4281591155088003,2.0,1,1,1,1,37,37,0.2042442554603343
9127,2026-03-16 08:00:00,1h,bearish,sl_before_tp1,-1.0512393131830478,0,0,0.2983684435310711,reached_tp2,2026-01-01,2026-04-01,1.0483730225502637,2026-03-16 04:00:00,2026-03-16 11:00:00,1.8320820723009943,2.0,0,0,0,0,999,999,0.0
9128,2026-03-16 13:45:00,15m,bearish,tp2,2.008146297316052,1,1,0.3217387122552436,reached_tp2,2026-01-01,2026-04-01,0.4358420519743512,2026-03-16 13:30:00,2026-03-16 14:00:00,2.174954589928025,2.0,1,1,0,0,11,11,0.2661828457834534
9129,2026-03-16 18:45:00,15m,bearish,sl_before_tp1,-1.105952685330735,0,0,0.336151559282519,reached_tp2,2026-01-01,2026-04-01,0.456677642836843,2026-03-16 18:30:00,2026-03-16 19:00:00,2.403959286410461,2.0,1,1,1,1,5,6,0.07161074079891153
9130,2026-03-16 23:00:00,15m,bearish,sl_before_tp1,-1.110988432743151,0,0,0.3093383912845288,reached_tp2,2026-01-01,2026-04-01,0.4097944121022263,2026-03-16 22:00:00,2026-03-16 23:30:00,1.96119850028668,2.0,1,1,1,0,13,78,0.01387926922277219
9131,2026-03-16 23:00:00,30m,bearish,sl_before_tp1,-1.076414564048208,0,0,0.3366039183951845,reached_tp2,2026-01-01,2026-04-01,0.588754016648412,2026-03-16 22:00:00,2026-03-16 23:30:00,3.0148573091791446,2.0,1,1,1,0,13,78,0.01387926922277219
9132,2026-03-16 23:00:00,15m,bearish,sl_before_tp1,-1.110988432743151,0,0,0.3024746315909317,reached_tp2,2026-01-01,2026-04-01,0.4097944121022263,2026-03-16 22:00:00,2026-03-16 23:30:00,2.2294530986722947,2.0,1,1,1,0,13,78,0.01387926922277219
9133,2026-03-16 23:00:00,30m,bearish,sl_before_tp1,-1.076414564048208,0,0,0.2703511695952687,reached_tp2,2026-01-01,2026-04-01,0.588754016648412,2026-03-16 22:00:00,2026-03-16 23:30:00,2.5392838990373896,2.0,1,1,1,0,13,78,0.01387926922277219
9134,2026-03-17 00:30:00,15m,bearish,sl_before_tp1,-1.0903566624619336,0,0,0.3195533206926501,reached_tp2,2026-01-01,2026-04-01,0.5300382313598537,2026-03-17 00:15:00,2026-03-17 00:45:00,1.8923644798634076,2.0,1,1,0,0,39,39,0.12847489040073024
9135,2026-03-17 00:30:00,15m,bearish,sl_before_tp1,-1.0903566624619336,0,0,0.3450914402382777,reached_tp2,2026-01-01,2026-04-01,0.5300382313598537,2026-03-17 00:15:00,2026-03-17 00:45:00,3.4774505763483963,2.0,1,1,0,0,39,39,0.12847489040073024
9136,2026-03-17 02:00:00,30m,bearish,no_fill,0.0,0,0,0.0467145592154658,reached_tp2,2026-01-01,2026-04-01,0.6598340284625853,2026-03-17 01:30:00,,0.0,0.0,1,1,0,0,20,20,0.17766582032161501
9137,2026-03-17 03:00:00,1h,bearish,no_fill,0.0,0,0,0.0481441012891983,reached_tp2,2026-01-01,2026-04-01,1.0176893562695872,2026-03-17 01:00:00,,0.0,0.0,1,1,0,0,28,28,0.23052399466294388
9138,2026-03-17 03:00:00,1h,bearish,no_fill,0.0,0,0,0.058010664069163,reached_tp2,2026-01-01,2026-04-01,1.0176893562695872,2026-03-17 01:00:00,,0.0,0.0,1,1,0,0,28,28,0.23052399466294388
9139,2026-03-17 03:00:00,1h,bearish,no_fill,0.0,0,0,0.0467434830766489,reached_tp2,2026-01-01,2026-04-01,1.0176893562695872,2026-03-17 01:00:00,,0.0,0.0,1,1,0,0,28,28,0.23052399466294388
9140,2026-03-17 04:00:00,4h,bearish,no_fill,0.0,0,0,0.0541576272949075,reached_tp2,2026-01-01,2026-04-01,1.5004266693667558,2026-03-17 00:00:00,,0.0,0.0,1,1,0,0,42,44,0.1128020237299931
9141,2026-03-17 04:00:00,4h,bearish,no_fill,0.0,0,0,0.0516832939329369,reached_tp2,2026-01-01,2026-04-01,1.5004266693667558,2026-03-17 00:00:00,,0.0,0.0,1,1,0,0,42,44,0.1128020237299931
9142,2026-03-17 14:00:00,15m,bullish,tp2,2.0172939839775594,1,1,0.3502481662157163,reached_tp2,2026-01-01,2026-04-01,0.3776970118099881,2026-03-17 13:45:00,2026-03-17 14:15:00,2.212992320966337,2.0,1,1,0,0,11,11,0.12525752623802536
9143,2026-03-17 14:30:00,30m,bullish,tp2,1.2025287341792876,1,1,0.2137040921487698,reached_tp2,2026-01-01,2026-04-01,0.5471179408026466,2026-03-17 13:30:00,2026-03-17 15:30:00,1.0646372484056843,1.467448593369978,1,1,1,1,0,0,0.3383886255924092
9144,2026-03-17 15:15:00,15m,bearish,tp2,1.919381881300596,1,1,0.3440488258619686,reached_tp2,2026-01-01,2026-04-01,0.4877179694162397,2026-03-17 15:00:00,2026-03-17 17:45:00,1.9717088971250816,2.0,1,1,1,1,6,7,0.0017602939961827487
9145,2026-03-18 01:00:00,15m,bullish,no_fill,0.0,0,0,0.0518062959791362,reached_tp2,2026-01-01,2026-04-01,0.3259881803781284,2026-03-18 00:30:00,,0.0,0.0,1,1,0,0,12,12,0.16507312117879647
9146,2026-03-18 11:45:00,15m,bullish,sl_before_tp1,-1.1458095845517242,0,0,0.3612656803905238,reached_tp2,2026-01-01,2026-04-01,0.3437283969582926,2026-03-18 11:30:00,2026-03-18 12:00:00,4.3929285684430655,2.0,0,0,0,0,999,999,0.0
9147,2026-03-18 15:30:00,15m,bullish,sl_before_tp1,-1.0886863632493329,0,0,0.345203583907209,reached_tp2,2026-01-01,2026-04-01,0.5398878946264755,2026-03-18 15:00:00,2026-03-18 16:15:00,3.987169916621584,2.0,1,1,0,0,36,36,0.142255232612356
9148,2026-03-18 15:30:00,15m,bullish,sl_before_tp1,-1.0886863632493329,0,0,0.3525819469363013,reached_tp2,2026-01-01,2026-04-01,0.5398878946264755,2026-03-18 15:00:00,2026-03-18 16:15:00,3.6600131764003514,2.0,1,1,0,0,36,36,0.142255232612356
9149,2026-03-18 15:30:00,15m,bullish,sl_before_tp1,-1.0886863632493329,0,0,0.3377140844502126,reached_tp2,2026-01-01,2026-04-01,0.5398878946264755,2026-03-18 15:00:00,2026-03-18 16:15:00,5.818286665050071,2.0,1,1,0,0,36,36,0.142255232612356
9150,2026-03-18 15:30:00,15m,bullish,sl_before_tp1,-1.0886863632493329,0,0,0.3238836783069129,reached_tp2,2026-01-01,2026-04-01,0.5398878946264755,2026-03-18 15:00:00,2026-03-18 16:15:00,6.117866975061062,2.0,1,1,0,0,36,36,0.142255232612356
9151,2026-03-18 15:30:00,15m,bullish,tp2,1.3055515150487782,1,1,0.3067047003367496,reached_tp2,2026-01-01,2026-04-01,0.5398878946264755,2026-03-18 15:00:00,2026-03-18 16:15:00,1.104179485553346,1.6262514483967778,1,1,0,0,36,36,0.142255232612356
9152,2026-03-18 17:00:00,1h,bullish,sl_before_tp1,-1.0606947490373926,0,0,0.3437476622236493,reached_tp2,2026-01-01,2026-04-01,0.8036195922428615,2026-03-18 15:00:00,2026-03-18 18:00:00,5.280882200390887,2.0,1,1,1,1,36,36,0.142255232612356
9153,2026-03-18 17:30:00,30m,bullish,sl_before_tp1,-1.0730024077603135,0,0,0.3255710535057228,reached_tp2,2026-01-01,2026-04-01,0.7370988240677392,2026-03-18 15:00:00,2026-03-18 18:30:00,4.872869842829045,2.0,1,1,1,1,36,36,0.142255232612356
9154,2026-03-18 17:30:00,30m,bullish,sl_before_tp1,-1.0730024077603135,0,0,0.2917150839555066,reached_tp2,2026-01-01,2026-04-01,0.7370988240677392,2026-03-18 15:00:00,2026-03-18 18:30:00,5.296101669941022,2.0,1,1,1,1,36,36,0.142255232612356
9155,2026-03-18 20:15:00,15m,bullish,no_fill,0.0,0,0,0.0544689265700326,reached_tp2,2026-01-01,2026-04-01,0.509970357444397,2026-03-18 20:00:00,,0.0,0.0,1,1,0,0,13,87,0.026076752575087483
9156,2026-03-19 07:30:00,30m,bullish,sl_before_tp1,-1.0915484731634408,0,0,0.3903056767820022,reached_tp2,2026-01-01,2026-04-01,0.5391884617946024,2026-03-19 07:00:00,2026-03-19 12:00:00,3.355012700841653,2.0,0,0,0,0,999,999,0.0
9157,2026-03-19 07:30:00,15m,bullish,sl_before_tp1,-1.1161706259490944,0,0,0.3769901364497505,reached_tp2,2026-01-01,2026-04-01,0.405847631717716,2026-03-19 07:15:00,2026-03-19 12:00:00,6.303217655694149,2.0,0,0,0,0,999,999,0.0
9158,2026-03-19 07:30:00,30m,bullish,sl_before_tp1,-1.0915484731634408,0,0,0.3549790409607785,reached_tp2,2026-01-01,2026-04-01,0.5391884617946024,2026-03-19 07:00:00,2026-03-19 12:00:00,3.7193153708826663,2.0,0,0,0,0,999,999,0.0
9159,2026-03-19 07:30:00,15m,bullish,sl_before_tp1,-1.1161706259490944,0,0,0.2730796365851298,reached_tp2,2026-01-01,2026-04-01,0.405847631717716,2026-03-19 07:15:00,2026-03-19 12:00:00,4.4991122589635335,2.0,0,0,0,0,999,999,0.0
9160,2026-03-19 07:30:00,30m,bullish,sl_before_tp1,-1.0915484731634408,0,0,0.399038631663595,reached_tp2,2026-01-01,2026-04-01,0.5391884617946024,2026-03-19 07:00:00,2026-03-19 12:00:00,2.394158915504298,2.0,0,0,0,0,999,999,0.0
9161,2026-03-19 07:30:00,30m,bullish,sl_before_tp1,-1.0915484731634408,0,0,0.3765914466775719,reached_tp2,2026-01-01,2026-04-01,0.5391884617946024,2026-03-19 07:00:00,2026-03-19 12:00:00,2.112911980852616,2.0,0,0,0,0,999,999,0.0
9162,2026-03-19 07:30:00,30m,bullish,sl_before_tp1,-1.0915484731634408,0,0,0.4110287283967503,reached_tp2,2026-01-01,2026-04-01,0.5391884617946024,2026-03-19 07:00:00,2026-03-19 12:00:00,5.4265721538854566,2.0,0,0,0,0,999,999,0.0
9163,2026-03-19 08:00:00,1h,bullish,sl_before_tp1,-1.0625238371428194,0,0,0.3684142224151408,reached_tp2,2026-01-01,2026-04-01,0.6908898435741906,2026-03-19 07:00:00,2026-03-19 12:00:00,1.7668661287074474,2.0,0,0,0,0,999,999,0.0
9164,2026-03-19 08:00:00,1h,bullish,sl_before_tp1,-1.0625238371428194,0,0,0.3601096434438836,reached_tp2,2026-01-01,2026-04-01,0.6908898435741906,2026-03-19 07:00:00,2026-03-19 12:00:00,2.795000233622932,2.0,0,0,0,0,999,999,0.0
9165,2026-03-19 16:00:00,15m,bullish,no_fill,0.0,0,0,0.0590150339750629,reached_tp2,2026-01-01,2026-04-01,0.7227985629157261,2026-03-19 15:45:00,,0.0,0.0,1,1,0,0,25,25,0.23087836966336445
9166,2026-03-19 16:00:00,15m,bullish,no_fill,0.0,0,0,0.060290194384141,reached_tp2,2026-01-01,2026-04-01,0.7227985629157261,2026-03-19 15:45:00,,0.0,0.0,1,1,0,0,25,25,0.23087836966336445
9167,2026-03-19 16:00:00,30m,bullish,tp2,1.7734736881870692,1,1,0.3489910349284641,reached_tp2,2026-01-01,2026-04-01,0.7580983735418765,2026-03-19 15:30:00,2026-03-19 17:00:00,1.6312225090457368,2.0,1,1,0,0,28,42,0.08443153961628011
9168,2026-03-19 17:00:00,1h,bullish,no_fill,0.0,0,0,0.0656003183173425,reached_tp2,2026-01-01,2026-04-01,0.9883066661210476,2026-03-19 15:00:00,,0.0,0.0,1,1,0,0,0,0,0.24999964059855317
9169,2026-03-19 20:00:00,4h,bullish,sl_before_tp1,-1.027742731183537,0,0,0.2847268666517073,reached_tp2,2026-01-01,2026-04-01,1.7000714210082415,2026-03-19 12:00:00,2026-03-20 12:00:00,1.2207275616180702,1.532691925907619,1,1,1,1,86,86,0.4313929906116249
9170,2026-03-20 04:30:00,15m,bearish,tp2,2.305014121155105,1,1,0.3225245419841138,reached_tp2,2026-01-01,2026-04-01,0.3083296474396269,2026-03-20 04:00:00,2026-03-20 05:00:00,2.8215302646566105,2.0,1,1,0,0,23,25,0.08537190668651648
9171,2026-03-20 05:30:00,30m,bearish,sl_before_tp1,-1.1088161661945355,0,0,0.3013337142217492,reached_tp2,2026-01-01,2026-04-01,0.4462020998746126,2026-03-20 04:00:00,2026-03-20 07:30:00,1.8567458981257128,2.0,1,1,1,1,23,25,0.08537190668651648
9172,2026-03-20 08:45:00,15m,bearish,no_fill,0.0,0,0,0.0515905148236127,reached_tp2,2026-01-01,2026-04-01,0.3235494850330829,2026-03-20 08:00:00,,0.0,0.0,1,1,0,0,16,25,0.02429436242925335
9173,2026-03-20 09:00:00,30m,bearish,no_fill,0.0,0,0,0.0507424821210682,reached_tp2,2026-01-01,2026-04-01,0.5038843684047181,2026-03-20 08:00:00,,0.0,0.0,1,1,0,0,16,25,0.02429436242925335
9174,2026-03-20 14:30:00,30m,bullish,tp2,1.867678534900097,1,1,0.3284588651915394,reached_tp2,2026-01-01,2026-04-01,0.6098880604662034,2026-03-20 14:00:00,2026-03-20 15:00:00,1.843441804614502,2.0,1,1,0,0,87,87,0.09931895573212259
9175,2026-03-20 14:30:00,15m,bullish,sl_before_tp1,-1.1034441824580037,0,0,0.33660852422686,reached_tp2,2026-01-01,2026-04-01,0.469545609588213,2026-03-20 14:15:00,2026-03-20 14:45:00,1.0874408516477554,2.0,1,1,0,0,84,84,0.27716580200412194
9176,2026-03-20 14:30:00,15m,bullish,sl_before_tp1,-1.1034441824580037,0,0,0.3341379224159633,reached_tp2,2026-01-01,2026-04-01,0.469545609588213,2026-03-20 14:15:00,2026-03-20 14:45:00,2.378404267091617,2.0,1,1,0,0,84,84,0.27716580200412194
9177,2026-03-20 14:30:00,15m,bullish,sl_before_tp1,-1.1034441824580037,0,0,0.3294882092987513,reached_tp2,2026-01-01,2026-04-01,0.469545609588213,2026-03-20 14:15:00,2026-03-20 14:45:00,1.8806595400925203,2.0,1,1,0,0,84,84,0.27716580200412194
9178,2026-03-20 20:30:00,15m,bearish,sl_before_tp1,-1.1184491799588594,0,0,0.2999629130321785,reached_tp2,2026-01-01,2026-04-01,0.4015830294274152,2026-03-20 20:00:00,2026-03-20 20:45:00,1.5198941146957057,1.8963930359741208,0,0,0,0,999,999,0.0
9179,2026-03-20 23:00:00,15m,bearish,sl_before_tp1,-1.1233527428476828,0,0,0.2996996315954413,reached_tp2,2026-01-01,2026-04-01,0.3722999362831176,2026-03-20 22:00:00,2026-03-21 00:15:00,2.9721072847682053,2.0,0,0,0,0,999,999,0.0
9180,2026-03-21 13:45:00,15m,bearish,sl_before_tp1,-1.4695072043575972,0,0,0.2949695439638263,reached_tp2,2026-01-01,2026-04-01,0.0977769138583139,2026-03-21 13:15:00,2026-03-21 14:00:00,2.4517743832643046,2.0,1,1,0,0,19,19,0.0983465051614227
9181,2026-03-21 14:15:00,15m,bearish,no_fill,0.0,0,0,0.0517083655752884,reached_tp2,2026-01-01,2026-04-01,0.1409513921733402,2026-03-21 14:00:00,,0.0,0.0,1,1,0,0,10,10,0.10753448885744606
9182,2026-03-21 14:30:00,15m,bearish,no_fill,0.0,0,0,0.0494870487974323,reached_tp2,2026-01-01,2026-04-01,0.1454308949379628,2026-03-21 14:15:00,,0.0,0.0,1,1,0,0,7,7,0.10753448885744606
9183,2026-03-21 18:15:00,15m,bullish,sl_before_tp1,-1.1847007877058178,0,0,0.2991350911674192,reached_tp2,2026-01-01,2026-04-01,0.2134307934311048,2026-03-21 17:00:00,2026-03-21 21:45:00,2.3794774972557926,2.0,1,1,1,1,19,19,0.07310304690660553
9184,2026-03-21 18:15:00,15m,bullish,sl_before_tp1,-1.1847007877058178,0,0,0.2823087061720283,reached_tp2,2026-01-01,2026-04-01,0.2134307934311048,2026-03-21 17:00:00,2026-03-21 21:45:00,1.9772821075740985,2.0,1,1,1,1,19,19,0.07310304690660553
9185,2026-03-22 00:15:00,15m,bullish,no_fill,0.0,0,0,0.0648720710944356,reached_tp2,2026-01-01,2026-04-01,0.4010915682081808,2026-03-22 00:00:00,,0.0,0.0,0,0,0,0,999,999,0.0
9186,2026-03-22 00:15:00,15m,bullish,no_fill,0.0,0,0,0.0629960381692747,reached_tp2,2026-01-01,2026-04-01,0.4010915682081808,2026-03-22 00:00:00,,0.0,0.0,0,0,0,0,999,999,0.0
9187,2026-03-22 00:15:00,15m,bullish,no_fill,0.0,0,0,0.0642846191384471,reached_tp2,2026-01-01,2026-04-01,0.4010915682081808,2026-03-22 00:00:00,,0.0,0.0,0,0,0,0,999,999,0.0
9188,2026-03-22 00:15:00,15m,bullish,no_fill,0.0,0,0,0.0499310529946675,reached_tp2,2026-01-01,2026-04-01,0.4010915682081808,2026-03-22 00:00:00,,0.0,0.0,0,0,0,0,999,999,0.0
9189,2026-03-22 00:15:00,15m,bullish,no_fill,0.0,0,0,0.0579021895725469,reached_tp2,2026-01-01,2026-04-01,0.4010915682081808,2026-03-22 00:00:00,,0.0,0.0,0,0,0,0,999,999,0.0
9190,2026-03-22 00:30:00,30m,bullish,sl_before_tp1,-1.1130995101123589,0,0,0.3758252259348215,reached_tp2,2026-01-01,2026-04-01,0.4446319595547857,2026-03-22 00:00:00,2026-03-22 08:00:00,5.490171890400142,2.0,0,0,0,0,999,999,0.0
9191,2026-03-22 00:30:00,30m,bullish,sl_before_tp1,-1.1130995101123589,0,0,0.3683293491184035,reached_tp2,2026-01-01,2026-04-01,0.4446319595547857,2026-03-22 00:00:00,2026-03-22 08:00:00,5.406552730139933,2.0,0,0,0,0,999,999,0.0
